	name	mz	RT	HU_pos_001	HU_pos_007	HU_pos_013	HU_pos_022	HU_pos_040	HU_pos_050	HU_pos_060	HU_pos_081	HU_pos_086	HU_pos_116	HU_pos_124	HU_pos_140	HU_pos_145	HU_pos_162	HU_pos_183	HU_pos_188b	HU_pos_189b	HU_pos_189	HU_pos_192b	HU_pos_193b	HU_pos_204b	HU_pos_205b	HU_pos_213	HU_pos_214	HU_pos_224
93	M75T56	75.21377289	56.18305435	0	4895739.982	790693.3485	820128.8291	0	1227985.572	633989.3795	2337538.655	26504471.94	322988.3125	2403440.249	1198612.739	34214152.78	6551740.306	681325.1925	234548.6351	1408796.635	3412402.29	3146936.443	1324535.085	2664606.881	0	2463673.831	5332165.08	0
94	M76T55	75.69219822	55.48224457	0	6581771.71	263395.1906	0	0	284659.7208	350641.7337	0	2999972.106	0	245585.3022	268084.1118	5003706.168	2135542.184	0	0	0	1144069.849	1160337.978	0	1049628.298	0	1065600.228	895843.9054	0
95	M76T350	75.76046873	349.5194173	297223.0353	2315380.901	0	2470495.635	0	1841936.85	3848823.97	1474900.35	4277195.891	0	4644342.797	0	1972444.952	3440273.105	275488.7139	0	0	0	1245999.884	268227.2047	2449313.024	465451.4537	0	8103679.268	0
96	M76T55_2	75.76860748	55.39510086	1246302.923	8382010.691	0	2256323.809	367004.3525	2129103.856	1365496.68	2307306.831	4023507.542	1031486.355	2565445.669	938695.3193	2745387.466	3342459.223	1691368.259	0	0	2864665.126	978198.3444	805477.8394	594294.3114	0	4106147.418	2906711.097	0
97	M76T55_3	75.77568668	55.41523848	1587397.265	7235848.155	0	2212356.509	367004.3525	2088150.232	1139569.027	2641206.253	2655654.087	731441.9548	2695939.99	938695.3193	487303.6902	4390995.904	1691163.037	0	0	3721476.58	2036803.659	1200207.834	1052939.705	0	3399996.807	2333473.128	75367.55032
98	M76T55_4	75.78779761	55.44735148	272017.0142	3070136.65	0	711166.5565	0	364614.3994	328051.1958	1373448.66	922723.4174	0	1171925.841	0	0	1180641.627	0	0	0	3020954.376	1302930.051	394729.9948	1052939.705	0	1471913.413	1463365.045	75367.55032
99	M76T55_5	75.95822508	55.39006758	632206.9139	7446791.263	0	2196911.337	618596.6326	814157.0056	1873884.351	1340055.982	4245634.44	366992.1057	1807073.854	615729.1294	5797556.108	2873537.691	1125601.124	0	0	2513877.951	2218075.171	513896.5161	0	0	2657631.741	3137955.834	70669.21568
100	M76T55_6	75.96101105	55.39834471	632206.9139	8910328.208	0	2154101.764	618596.6326	1290177.562	1886861.947	1340055.982	3174840.858	366992.1057	1719373.525	615729.1294	2301331.856	2677193.651	1125986.107	0	0	2274104.969	2472052.759	513896.5161	0	0	2377268.927	3248766.856	70669.21568
101	M76T55_7	75.98535523	55.45609963	548350.0487	2381742.037	0	695787.7128	190405.7577	451386.6979	0	0	1372950.636	0	385392.6557	0	1580653.667	0	473912.1788	311137.3095	389333.5106	1443691.4	483573.498	1174477.32	764691.6157	0	2170673.022	1481052.109	77939.29938
102	M76T56	76.00601977	55.53002235	7915269.355	36885708.82	3459473.528	13237027.56	6299090.692	10870435.74	9459393.392	12436530.3	20395257.54	5765833.961	10684122.82	7163795.158	17026731.5	14326276.29	6339879.278	0	5230767.5	13327583.39	12468730.85	8991917.301	9948832.301	3631806.331	14760949.72	15335246.26	0
103	M76T319	76.0391982	319.2847509	25219539.29	93460812.49	50619263.1	33405319.64	73013050.91	44705265.37	94883061.96	163251702.8	163451762.4	24663389.6	119301640.6	18134171.71	43358893.77	54643439.76	57470449.15	22804642.6	111215091.4	65509339.63	126415618	48551759.39	115209548.5	60051722.21	13739560.62	24140318.09	2705448.407
104	M76T386	76.03915935	386.2229923	11687551.56	46804432.98	18485530.65	15066555.73	17540731.13	23825412.57	17346448.63	41186676.4	96574767.06	12439614.26	29093163.18	14397157.76	14940631.91	42865488.61	15665559.54	7359642.464	12605292.74	13569316.23	14960508.77	10174965.28	43399389.44	24303396.24	9447381.84	22699149.8	2520749.683
105	M76T452	76.03914552	452.0595573	11025359.5	21286965.47	7658599.28	14761427.61	14005103.48	21070438.27	15186583.55	50922511.62	35708397.23	8061625.763	24920939.95	6124442.366	19219529.37	34966250.9	10391436.36	5481969.725	23559634.17	20449453.19	4326575.877	6404405.959	4194723.389	6529241.213	5688423.962	6444475.021	910004.0822
106	M76T56_2	76.07571511	55.55884942	2898418803	6733820738	1778059046	3937527014	2092831535	3445389721	3125065213	3723999658	5886649123	2173095638	3650306765	2441668955	5149722778	4779566771	2129731225	329756918.2	1702275424	4351103772	4244208907	3000193247	3214347264	1648423354	4418688418	4553860487	94224128.53
107	M76T56_3	76.10457755	55.55686524	15828668.2	61136627.37	8437580.065	21153161.67	11541175.51	17780693.5	16700615.53	19994618.31	35002803.05	11375154.24	19705588.04	12779485.58	30887064.54	25372812.02	11684973.35	607783.0623	8540241.037	22502056.95	22700185.82	14740562.01	16163280.79	7606099.257	24314673.12	24892589.16	0
108	M76T56_4	76.13075777	55.58706976	4289603.926	21344350.4	3086915.429	6574659.282	2578207.386	6682562.818	7015223.484	7124686.519	8085407.136	3096536.933	7019408.116	3694789.331	11167339.2	8446853.492	3953527.439	264080.8021	3936771.023	9745398.143	9451853.211	4737835.781	5498246.955	997921.0764	8572338.881	9458363.965	0
109	M76T56_5	76.14548097	55.53664123	15359580.44	66347810.61	9593689.737	23021543.57	11762363.78	19339682.89	16851328.39	21895059.36	35723493.17	11670641.48	19144508.45	12433259.41	31527056.49	26477015.48	11409888.78	629322.2473	8604032.242	24536115.35	22813974.27	16364668.4	17602059.8	7620756.36	25397179.96	25919973.29	0
110	M76T55_8	76.1641594	55.47677531	1676138.565	9209415.891	1083695.967	1086931.626	1049625.171	2834271.219	1432884.479	3177858.342	8724954.088	798366.029	2063684.908	992163.4051	464810.1536	2644870.42	1057166.026	0	0	2588794.389	3159870.289	1341401.617	2559349.299	246788.2462	3568292.445	3950665.161	0
111	M76T55_9	76.19067481	55.45784844	2395182.044	13010688.88	346829.8284	3444246.093	880526.6875	3190130.4	2601817.843	3235525.393	4027844.264	1676510.035	2808810.341	920705.4396	10792283.47	4441152.038	1838604.198	529074.3787	998406.4784	4495187.74	4734802.146	3201982.302	2526340.793	0	4856206.28	4763836.531	0
112	M76T56_6	76.36527079	55.59171205	276719.2876	4678985.335	296261.7684	779608.1113	221174.2659	764562.8816	314558.6859	560864.2303	1506442.4	539181.3607	2374110.926	796631.5568	1392910.702	2102792.025	317462.0094	0	481316.8493	2862205.953	728786.5527	1425380.717	0	0	1917972.829	858523.5679	0
113	M76T55_10	76.37606332	55.39297281	652630.9965	7381805.505	323441.282	2370385.076	673768.0023	1666081.698	1916449.178	1823691.978	2916956.726	980673.6731	2446058.901	1132095.392	906163.2013	4422758.223	1399622.631	0	497004.9545	3558175.283	2415731.46	1589618.184	459284.3737	0	3466147.407	3064765.109	0
114	M76T55_11	76.38455398	55.40582331	652630.9965	8405028.785	323441.282	2415135.281	673768.0023	1699494.056	1929721.557	2039940.296	3857095.982	980673.6731	2570825.373	1286095.587	4248221.645	3399811.774	1400059.689	0	497004.9545	3052199.052	2669504.658	1498095.213	459284.3737	0	3874926.922	3901571.47	0
115	M77T55	76.96599761	55.4758996	0	5027037.161	0	417855.5605	0	674194.2423	515615.9883	1394437.471	3335072.545	683291.0825	1529807.79	922294.4775	3350787.335	3379138.846	711416.6746	0	0	2000009.834	2192050.723	0	0	335905.4872	2652337.606	3159248.397	0
116	M77T349	77.03875146	349.1603194	19391483.42	82935319.33	8738544.863	53475810.87	27718540.32	61968863.29	49590148.72	28861167.84	105985989.2	15722344.8	77372427.72	2940065.187	44163499.54	221030980.2	17990012.85	16018549.48	38593015.84	22444531.25	56445674.01	16981155.63	177632110.8	51140105.35	3756660.86	77831633.35	111788.79
117	M77T55_2	77.07900085	55.42227381	52057266.52	333231232.9	21216269.77	84960374.8	33388160.7	67140477.28	56493061.87	75418818.95	155051172.6	37830992.75	85027922.5	43193725.43	149589876.5	115389962.8	41676119.27	2899586.634	23385308.63	114187743.8	103100132.9	61317228.29	62658936.68	21725002.5	123271427.5	112414030	1087291.923
118	M77T350	77.33555876	349.6778357	0	0	269197.8311	661959.7635	0	815122.0341	1430467.288	0	488757.079	0	1509038.748	0	0	0	0	0	384717.4163	0	0	0	0	463527.544	0	672525.4688	136122.6462
119	M78T349	77.55754727	349.4408115	0	1934693.905	0	1346093.386	0	1480308.531	2574012.613	691529.7442	3415104.119	0	2529314.95	0	404261.1321	1730587.958	0	0	0	0	1018926.963	0	0	0	0	2674452.323	0
120	M78T55	78.07982001	55.34622691	593323.1952	7352311.298	0	2478630.617	300301.6951	363467.4974	957727.0724	694182.2221	3330024.636	340996.0909	2178434.406	0	0	1636201.2	851922.51	0	373501.4695	1066533.656	1354397.08	407697.9026	1890024.816	255370.73	2470979.566	1803501.109	177479.2342
121	M79T66	79.02126368	66.03553822	59009240.51	117737039.8	17100947.76	45111742.77	23056794.41	11823722.18	134533999.9	9899051.405	3613062.385	83941054.29	52504784.95	7127851.757	144697770.6	78970062.54	219360922.3	102443908.6	63205587.31	86495785.02	34612637.76	5931596.857	7029451.969	47455155.48	9237360.621	41576550.36	8401536.275
122	M79T349	79.407017	349.3396993	0	1583180.194	0	1832641.319	0	455051.4378	3190491.47	0	3462934.345	0	2497429.025	0	0	2542000.67	0	0	0	0	0	0	432819.1401	0	0	2451237.705	140382.6021
123	M79T740	79.48950099	739.9368781	0	0	0	453522.9669	257956.459	0	302222.8952	196394.5702	299677.4502	235271.1566	0	1235172.608	262262.069	44454.94961	440811.4067	360468.9106	0	0	0	0	285518.43	671569.3626	0	0	0
124	M80T349	79.88578785	349.4401919	0	758423.0192	0	1241494.951	0	1199794.615	2468205.689	0	2643672.139	0	2016411.959	0	0	957248.5956	0	141016.0583	0	258168.4738	0	0	0	0	314625.5014	1520339.287	0
125	M80T761	80.01364291	761.4234505	202489.1857	7705268.704	5271545.262	11579629.91	17593243.89	24419779.75	14172282.05	16891158.14	16645242.88	19763586.83	63468158.44	27496473.19	116135864.5	39565940.79	29971005.83	12348111.22	38014357.21	30771260.87	170018576.8	134192433.8	141619209.2	109960464.6	49413073.27	60270620.96	5803510.787
126	M81T349	80.84416918	349.3448411	0	2725913.23	0	2415572.06	295495.5077	1490515.705	2963775.204	430705.8764	3033531.117	0	2403758.131	0	0	755092.5003	158690.1227	250335.7478	386782.8331	242211.6298	0	0	502013.0586	0	0	2587359.298	0
127	M81T52	80.94790243	52.04482037	497168239.7	3693919.441	24513158.29	130518030.3	163791512.6	120160375.8	164004420.6	129289429	15283101.03	108094189.8	70032301.04	6903863.801	22947176.68	37586688.62	209405055.5	523977614.2	411317174.5	150417439.5	171372538.7	122799495.4	3047982.487	349910247.7	235472543	21910400.96	414906777.1
128	M81T286	81.03344333	286.487058	0	530072.707	0	96864258.2	4244357.095	39312307.46	1663278.452	0	7498978.553	39769016.18	3743793.879	135778.5609	0	7844419.257	147228284.7	0	0	141520.9761	0	0	12895877.71	2169012.715	10961189.85	2019281.254	0
129	M81T66	81.03357937	65.8342979	216464.5862	252667.5218	641374.6688	797915.0382	0	0	2364591.197	342614.2626	1564250.49	320974.9822	755211.1821	0	389707.7157	0	2408639.493	705209.3255	825450.8318	0	786757.0536	2081001.797	3051608.142	4978937.95	548997.6782	0	0
130	M81T58	81.04477599	58.06516862	709222.7926	11702715.34	1607923.5	1570208.526	1371851.594	1852754.022	2378754.506	887192.0628	22249442.76	4397515.022	3909925.462	0	6344847.312	3640182.278	308330.9607	0	2041790.594	334921.8733	3513913.156	1951492.643	25130609.2	3070613.91	314957.444	2726477.493	0
131	M81T496	81.06985286	496.3691426	6225276.013	5503653.609	1763107.428	2107709.626	3830108.1	3016223.005	752497.3167	5674132.995	10005796.72	3242270.009	2813102.076	0	5030855.768	8385879.688	624790.9459	3159691.922	6710833.391	3707963.983	1711021.858	736130.403	5015736.778	7067085.065	1367733.934	0	0
132	M81T380	81.06989971	379.9087317	0	4265539.462	0	702269.8444	705033.6235	1977566.369	438604.8125	1174936.321	9948196.286	194024.3719	2050788.428	135732.5709	815626.0575	8073626.896	0	346132.229	757976.435	161839.722	553681.5143	169905.7326	9711240.366	1475041.4	549259.965	3076801.932	0
133	M82T349	81.63143182	349.3384683	499210.053	5770118.667	0	4773213.307	0	3002809.747	6186583.647	1301604.224	8949373.395	0	7503064.538	0	2208632.536	4079413.117	0	0	649457.9631	0	1535798.589	0	6330862.271	443130.9374	0	8554825.815	0
134	M83T54	82.67153294	53.57652109	316838.1276	1522157.223	57693.95571	1084713.789	39553.26116	532404.3244	1049013.411	63875.39853	0	0	618538.7521	0	1969531.043	0	611554.4703	222482.998	3060575.978	306045.7654	964971.2612	1591687.604	0	1442686.29	96369.04068	0	0
135	M83T54_2	82.89000774	53.57674834	140887.7576	1502506.47	45701.30656	820961.9038	30733.28688	247787.994	1283925.223	219623.5069	0	0	532912.7363	0	1356751.296	0	711231.5648	314665.0033	3332395.431	275040.7687	945460.958	1479645.532	79293.4653	933343.5069	70968.67514	0	0
136	M83T54_3	82.93373679	53.57652109	572701.5899	2103154.295	43499.13499	1131732.213	308552.9652	718419.7534	1634244.042	277810.7012	140811.8009	0	652480.973	0	1241386.437	0	694775.8923	138947	2952860.544	284989.8394	1715460.948	2718046.336	0	2258282.353	304357.4115	94125.12087	71231.12309
137	M83T52	82.94487812	51.8826726	158827487.4	6846964.958	6920555.977	42359275.07	49577567.93	38927917.22	52239502.16	33176849.18	4503870.921	36119492.42	22934495.24	2109508.376	13003032.38	11112024.38	65907912.48	171661103.5	134541193.8	52508980.16	57087439.11	40052095.15	890315.3792	111308966.8	56791437.9	6695573.955	149512526
138	M83T53	82.98864375	53.46502579	1200209.082	5972596.206	358944.658	4272995.535	663741.5445	2985883.924	5507184.072	1180119.936	475134.6827	0	2473669.625	0	7369966.684	317735.5086	2719820.003	1115113.712	13402135	1007166.987	5551673.325	7344705.526	487538.3939	5822803.412	536740.7347	385217.0487	72758.15406
139	M83T53_2	83.00950342	52.87617926	1862984.18	6781309.041	435268.375	5305990.531	4899481.702	3662712.806	6943683.013	10506776.8	10566865.35	65717.2735	3339434.991	0	11274675.03	17824275.89	3232625.321	1402294.437	17825626.1	6794409.794	7935374.582	9799056.398	635398.4003	7541446.785	731623.0937	424192.927	108759.0626
140	M83T53_3	83.02156118	53.41055082	644802916.3	2018647674	202333319.1	1465364497	271184121.6	1051297252	1802425018	443521968.2	232449786.5	44910164.41	870337068.1	178983021.4	2574640954	226015228.8	1014305398	600877957.9	3497791745	376444328.8	1831907875	2563425315	311163218.1	2094977382	237785834.1	173013374.2	293215177.1
141	M83T46	83.03483312	45.75269802	4828944.025	17641771.05	54110756.65	62938324.33	25601931.11	93411825.52	91227881.13	20468918.02	142081178.4	133253020.6	127456184.2	46120383.3	89165269.31	183273324	57357481.11	107290857.4	19395135.3	41858251.16	46286583.59	56975788.17	98285352.7	24775998.92	97570173.2	192519014.3	40018148.93
142	M83T313	83.04914723	312.5071305	37076022.61	115816326.9	107027863.4	52911017.79	92648073.37	70299901.85	109132726.4	223292657.2	258820486.2	35241819.2	162205571.8	25231301.01	69149816.38	62356822.83	98058050.85	15216570.92	169343163.8	99985903.71	165974351	74216744.1	116807352.7	104229955.6	15330373.75	40917885.64	2886427.806
143	M83T496	83.08547701	496.3592275	30462497.32	28768674.1	8503496.092	11519547.46	20896418.77	12760684.9	7489035.517	30029254.96	43478158.1	16920011.84	15000901.12	5587229.907	19526925	44544500.32	5895452.829	15572414.05	30182732.19	16347787.98	6664443.07	7991281.319	20846687.56	22503998.82	6202684.979	2368909.504	2992245.249
144	M83T386	83.08565541	385.737881	7580374.751	30781755.38	5912383.207	19195987.32	11968035.61	29469432.83	8046650.325	17610896.02	97646266.92	6662550.038	27691516.92	5772709.285	18157335.78	89184409.95	9601212.242	8327872.999	9581438.742	4373325.948	22597013.92	6847809.721	127402017.2	16951222.49	7284488.983	85382464.02	5091784.51
145	M83T54_4	83.15410378	53.57726663	409217.4041	1977201.444	48429.64772	1339383.453	29896.25402	824795.6039	1768777.468	792.9466078	0	0	718303.2549	0	2546023.937	296698.9872	1030541.635	243798.7701	4846179.512	380667.4714	1582689.11	2491516.005	0	1856007.45	7284.808544	0	0
146	M83T53_4	83.37388278	53.44106985	332247.2118	1436575.958	51701.30551	1329347.255	87594.88288	571605.5005	1501261.622	61200.27303	0	196978.9033	537523.5865	218606.2442	2334354.463	0	721813.8124	328504.2143	3827003.132	204085.6429	1376306.612	2014676.43	0	842472.2015	46168.18132	0	0
147	M84T350	83.83803518	349.5080432	0	1178097.761	0	1629644.374	0	682379.9007	4079957.857	1068323.559	3939362.043	0	4084182.964	0	1593708.481	3176726.126	0	0	0	0	683032.585	0	2114716.164	0	0	7028739.999	0
148	M84T46	83.9277435	46.17493464	695470.474	0	0	0	850633.4483	503954.4615	1077865.676	2804978.603	1812644.751	0	2409088.579	0	0	1781603.417	2394145.511	0	2964070.74	3544658.39	4221480.84	0	346135.4938	8199917.33	0	909689.0045	197838.7699
149	M84T46_2	83.93854127	45.67010938	1325517.346	0	0	0	1719525.961	498415.5026	1060656.773	2593155.634	1453087.214	0	2261866.811	0	0	2106206.845	2192451.151	0	5357410.596	3704878.483	4308369.908	0	336918.5005	2966037.182	0	1076333.307	201740.7051
150	M84T53	84.02667462	53.11139765	4380893.245	16556867.25	698069.226	11921596.37	1123679.962	6575161.623	14928301.27	2126063.317	974582.6301	8278666.755	6501863.185	171686.4701	24070812.75	1567362.176	7204233.276	2890707.216	48453245.5	2877573.87	11308652.74	20446271.36	1181840.505	13401121.05	953882.3998	723678.5921	318564.2689
151	M84T67	84.04450803	66.56910752	12551261.85	76502818.43	21249127.35	17431367.86	18936534.32	28272700.1	14122990.19	27319078.04	63578851.89	1364881.158	47145966.9	8991714.738	43266895.76	231298164.1	15314263.77	24095233.44	209909557.1	28528478.76	315795332.7	418988907.5	570735834.4	627836944.1	16940014.23	40910757.27	2554684.298
152	M84T350_2	84.0445472	350.0208338	12736335.82	68024512.42	6880523.593	32227968.45	8807358.498	27073176.54	32872587.81	19789671.98	121235638	13779822.47	47930688.24	4900924.41	39339547.83	175119469.9	7772655.85	9178505.047	33834189.58	16214668.57	48339230.92	20453545.69	255529553	50030956.5	7725956.446	117616272.1	4067550.319
153	M84T65	84.08087306	65.00498138	72626920.07	205795238.2	39225172.14	109357227.4	129728074.5	155419228.7	94361978.21	107096714.9	250179565.8	0	223326559	37276063.4	394619361.7	34104046.71	26369257.54	38512878.64	345656853.4	61334457.82	168031674.9	180981691.8	508409078.7	382939302.8	73034838.27	66883451.68	2663063.262
154	M85T46	84.5974641	46.1644	2334217.356	0	157033.9474	438923.2699	3970224.212	1122733.036	796094.1354	5585807.247	2244801.165	0	1916183.836	225765.6469	0	2277183.752	3559684.035	0	5112583.417	3660869.272	2595871.779	0	0	2934419.669	0	1934779.891	267702.5285
155	M85T46_2	84.60509524	46.15585286	2292548.416	193429.4592	156376.1842	436030.5077	3477038.706	1115490.795	1027912.874	5481183.748	1563838.618	0	2001469.164	99088.77384	0	1913153.011	3259277.916	0	5338859.93	3826342.147	2599477.656	0	0	5693150.062	142128.1259	2272277.93	272982.3728
156	M85T46_3	84.62004443	46.1644	2287919.148	196497.6491	156740.0042	438571.9024	1724374.371	1121747.247	1026116.07	1117794.133	1518032.991	0	2033381.146	98161.94708	0	1913153.011	1430378.798	0	4963912.34	2386235.935	3213052.277	0	0	2479964.566	143808.4207	2272277.93	272982.3728
157	M85T46_4	84.8524995	45.69153307	744432.8447	0	0	0	3056816.762	0	0	2868873.215	574165.6178	0	471064.4684	0	143409.6057	781213.8429	2463505.925	158513.4867	3097604.081	1742211.397	1530082.13	450917.0463	0	4116584.531	0	482357.4332	0
158	M85T46_5	84.89428104	45.7629102	2539257.414	118348.1829	0	0	4242982.848	1165752.925	1667543.085	6569610.795	1895852.902	0	3255635.927	0	0	2363995.228	4368219.724	203421.2584	9284080.798	5098075.45	4093242.253	719402.3314	0	8566171.542	0	1986057.743	476444.4129
